"wz11cd","lsoa11cd","msoa11cd","date","Age: All categories: Age 16 to 74; Sex: All persons; measures: Value","Age: All categories: Age 16 to 74; Sex: Males; measures: Value","Age: All categories: Age 16 to 74; Sex: Females; measures: Value","Age: Age 16; Sex: All persons; measures: Value","Age: Age 16; Sex: Males; measures: Value","Age: Age 16; Sex: Females; measures: Value","Age: Age 17; Sex: All persons; measures: Value","Age: Age 17; Sex: Males; measures: Value","Age: Age 17; Sex: Females; measures: Value","Age: Age 18; Sex: All persons; measures: Value","Age: Age 18; Sex: Males; measures: Value","Age: Age 18; Sex: Females; measures: Value","Age: Age 19; Sex: All persons; measures: Value","Age: Age 19; Sex: Males; measures: Value","Age: Age 19; Sex: Females; measures: Value","Age: Age 20; Sex: All persons; measures: Value","Age: Age 20; Sex: Males; measures: Value","Age: Age 20; Sex: Females; measures: Value","Age: Age 21; Sex: All persons; measures: Value","Age: Age 21; Sex: Males; measures: Value","Age: Age 21; Sex: Females; measures: Value","Age: Age 22; Sex: All persons; measures: Value","Age: Age 22; Sex: Males; measures: Value","Age: Age 22; Sex: Females; measures: Value","Age: Age 23; Sex: All persons; measures: Value","Age: Age 23; Sex: Males; measures: Value","Age: Age 23; Sex: Females; measures: Value","Age: Age 24; Sex: All persons; measures: Value","Age: Age 24; Sex: Males; measures: Value","Age: Age 24; Sex: Females; measures: Value","Age: Age 25; Sex: All persons; measures: Value","Age: Age 25; Sex: Males; measures: Value","Age: Age 25; Sex: Females; measures: Value","Age: Age 26; Sex: All persons; measures: Value","Age: Age 26; Sex: Males; measures: Value","Age: Age 26; Sex: Females; measures: Value","Age: Age 27; Sex: All persons; measures: Value","Age: Age 27; Sex: Males; measures: Value","Age: Age 27; Sex: Females; measures: Value","Age: Age 28; Sex: All persons; measures: Value","Age: Age 28; Sex: Males; measures: Value","Age: Age 28; Sex: Females; measures: Value","Age: Age 29; Sex: All persons; measures: Value","Age: Age 29; Sex: Males; measures: Value","Age: Age 29; Sex: Females; measures: Value","Age: Age 30; Sex: All persons; measures: Value","Age: Age 30; Sex: Males; measures: Value","Age: Age 30; Sex: Females; measures: Value","Age: Age 31; Sex: All persons; measures: Value","Age: Age 31; Sex: Males; measures: Value","Age: Age 31; Sex: Females; measures: Value","Age: Age 32; Sex: All persons; measures: Value","Age: Age 32; Sex: Males; measures: Value","Age: Age 32; Sex: Females; measures: Value","Age: Age 33; Sex: All persons; measures: Value","Age: Age 33; Sex: Males; measures: Value","Age: Age 33; Sex: Females; measures: Value","Age: Age 34; Sex: All persons; measures: Value","Age: Age 34; Sex: Males; measures: Value","Age: Age 34; Sex: Females; measures: Value","Age: Age 35; Sex: All persons; measures: Value","Age: Age 35; Sex: Males; measures: Value","Age: Age 35; Sex: Females; measures: Value","Age: Age 36; Sex: All persons; measures: Value","Age: Age 36; Sex: Males; measures: Value","Age: Age 36; Sex: Females; measures: Value","Age: Age 37; Sex: All persons; measures: Value","Age: Age 37; Sex: Males; measures: Value","Age: Age 37; Sex: Females; measures: Value","Age: Age 38; Sex: All persons; measures: Value","Age: Age 38; Sex: Males; measures: Value","Age: Age 38; Sex: Females; measures: Value","Age: Age 39; Sex: All persons; measures: Value","Age: Age 39; Sex: Males; measures: Value","Age: Age 39; Sex: Females; measures: Value","Age: Age 40; Sex: All persons; measures: Value","Age: Age 40; Sex: Males; measures: Value","Age: Age 40; Sex: Females; measures: Value","Age: Age 41; Sex: All persons; measures: Value","Age: Age 41; Sex: Males; measures: Value","Age: Age 41; Sex: Females; measures: Value","Age: Age 42; Sex: All persons; measures: Value","Age: Age 42; Sex: Males; measures: Value","Age: Age 42; Sex: Females; measures: Value","Age: Age 43; Sex: All persons; measures: Value","Age: Age 43; Sex: Males; measures: Value","Age: Age 43; Sex: Females; measures: Value","Age: Age 44; Sex: All persons; measures: Value","Age: Age 44; Sex: Males; measures: Value","Age: Age 44; Sex: Females; measures: Value","Age: Age 45; Sex: All persons; measures: Value","Age: Age 45; Sex: Males; measures: Value","Age: Age 45; Sex: Females; measures: Value","Age: Age 46; Sex: All persons; measures: Value","Age: Age 46; Sex: Males; measures: Value","Age: Age 46; Sex: Females; measures: Value","Age: Age 47; Sex: All persons; measures: Value","Age: Age 47; Sex: Males; measures: Value","Age: Age 47; Sex: Females; measures: Value","Age: Age 48; Sex: All persons; measures: Value","Age: Age 48; Sex: Males; measures: Value","Age: Age 48; Sex: Females; measures: Value","Age: Age 49; Sex: All persons; measures: Value","Age: Age 49; Sex: Males; measures: Value","Age: Age 49; Sex: Females; measures: Value","Age: Age 50; Sex: All persons; measures: Value","Age: Age 50; Sex: Males; measures: Value","Age: Age 50; Sex: Females; measures: Value","Age: Age 51; Sex: All persons; measures: Value","Age: Age 51; Sex: Males; measures: Value","Age: Age 51; Sex: Females; measures: Value","Age: Age 52; Sex: All persons; measures: Value","Age: Age 52; Sex: Males; measures: Value","Age: Age 52; Sex: Females; measures: Value","Age: Age 53; Sex: All persons; measures: Value","Age: Age 53; Sex: Males; measures: Value","Age: Age 53; Sex: Females; measures: Value","Age: Age 54; Sex: All persons; measures: Value","Age: Age 54; Sex: Males; measures: Value","Age: Age 54; Sex: Females; measures: Value","Age: Age 55; Sex: All persons; measures: Value","Age: Age 55; Sex: Males; measures: Value","Age: Age 55; Sex: Females; measures: Value","Age: Age 56; Sex: All persons; measures: Value","Age: Age 56; Sex: Males; measures: Value","Age: Age 56; Sex: Females; measures: Value","Age: Age 57; Sex: All persons; measures: Value","Age: Age 57; Sex: Males; measures: Value","Age: Age 57; Sex: Females; measures: Value","Age: Age 58; Sex: All persons; measures: Value","Age: Age 58; Sex: Males; measures: Value","Age: Age 58; Sex: Females; measures: Value","Age: Age 59; Sex: All persons; measures: Value","Age: Age 59; Sex: Males; measures: Value","Age: Age 59; Sex: Females; measures: Value","Age: Age 60; Sex: All persons; measures: Value","Age: Age 60; Sex: Males; measures: Value","Age: Age 60; Sex: Females; measures: Value","Age: Age 61; Sex: All persons; measures: Value","Age: Age 61; Sex: Males; measures: Value","Age: Age 61; Sex: Females; measures: Value","Age: Age 62; Sex: All persons; measures: Value","Age: Age 62; Sex: Males; measures: Value","Age: Age 62; Sex: Females; measures: Value","Age: Age 63; Sex: All persons; measures: Value","Age: Age 63; Sex: Males; measures: Value","Age: Age 63; Sex: Females; measures: Value","Age: Age 64; Sex: All persons; measures: Value","Age: Age 64; Sex: Males; measures: Value","Age: Age 64; Sex: Females; measures: Value","Age: Age 65; Sex: All persons; measures: Value","Age: Age 65; Sex: Males; measures: Value","Age: Age 65; Sex: Females; measures: Value","Age: Age 66; Sex: All persons; measures: Value","Age: Age 66; Sex: Males; measures: Value","Age: Age 66; Sex: Females; measures: Value","Age: Age 67; Sex: All persons; measures: Value","Age: Age 67; Sex: Males; measures: Value","Age: Age 67; Sex: Females; measures: Value","Age: Age 68; Sex: All persons; measures: Value","Age: Age 68; Sex: Males; measures: Value","Age: Age 68; Sex: Females; measures: Value","Age: Age 69; Sex: All persons; measures: Value","Age: Age 69; Sex: Males; measures: Value","Age: Age 69; Sex: Females; measures: Value","Age: Age 70; Sex: All persons; measures: Value","Age: Age 70; Sex: Males; measures: Value","Age: Age 70; Sex: Females; measures: Value","Age: Age 71; Sex: All persons; measures: Value","Age: Age 71; Sex: Males; measures: Value","Age: Age 71; Sex: Females; measures: Value","Age: Age 72; Sex: All persons; measures: Value","Age: Age 72; Sex: Males; measures: Value","Age: Age 72; Sex: Females; measures: Value","Age: Age 73; Sex: All persons; measures: Value","Age: Age 73; Sex: Males; measures: Value","Age: Age 73; Sex: Females; measures: Value","Age: Age 74; Sex: All persons; measures: Value","Age: Age 74; Sex: Males; measures: Value","Age: Age 74; Sex: Females; measures: Value"
"E33020106","E01009273","E02001860",2011,331,206,125,0,0,0,0,0,0,2,1,1,4,3,1,5,2,3,10,3,7,3,2,1,8,2,6,12,7,5,14,9,5,12,11,1,4,2,2,10,4,6,4,2,2,16,12,4,15,7,8,16,15,1,10,7,3,11,8,3,10,6,4,7,5,2,8,8,0,8,7,1,5,4,1,10,4,6,19,11,8,5,5,0,9,4,5,6,2,4,5,3,2,7,3,4,9,6,3,4,4,0,10,4,6,6,3,3,4,2,2,5,4,1,3,3,0,6,2,4,6,3,3,4,1,3,5,3,2,4,3,1,1,1,0,3,2,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E33020106","E01009271","E02001860",2011,331,206,125,0,0,0,0,0,0,2,1,1,4,3,1,5,2,3,10,3,7,3,2,1,8,2,6,12,7,5,14,9,5,12,11,1,4,2,2,10,4,6,4,2,2,16,12,4,15,7,8,16,15,1,10,7,3,11,8,3,10,6,4,7,5,2,8,8,0,8,7,1,5,4,1,10,4,6,19,11,8,5,5,0,9,4,5,6,2,4,5,3,2,7,3,4,9,6,3,4,4,0,10,4,6,6,3,3,4,2,2,5,4,1,3,3,0,6,2,4,6,3,3,4,1,3,5,3,2,4,3,1,1,1,0,3,2,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E33020106","E01009269","E02001860",2011,331,206,125,0,0,0,0,0,0,2,1,1,4,3,1,5,2,3,10,3,7,3,2,1,8,2,6,12,7,5,14,9,5,12,11,1,4,2,2,10,4,6,4,2,2,16,12,4,15,7,8,16,15,1,10,7,3,11,8,3,10,6,4,7,5,2,8,8,0,8,7,1,5,4,1,10,4,6,19,11,8,5,5,0,9,4,5,6,2,4,5,3,2,7,3,4,9,6,3,4,4,0,10,4,6,6,3,3,4,2,2,5,4,1,3,3,0,6,2,4,6,3,3,4,1,3,5,3,2,4,3,1,1,1,0,3,2,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E33020106","E01009270","E02001860",2011,331,206,125,0,0,0,0,0,0,2,1,1,4,3,1,5,2,3,10,3,7,3,2,1,8,2,6,12,7,5,14,9,5,12,11,1,4,2,2,10,4,6,4,2,2,16,12,4,15,7,8,16,15,1,10,7,3,11,8,3,10,6,4,7,5,2,8,8,0,8,7,1,5,4,1,10,4,6,19,11,8,5,5,0,9,4,5,6,2,4,5,3,2,7,3,4,9,6,3,4,4,0,10,4,6,6,3,3,4,2,2,5,4,1,3,3,0,6,2,4,6,3,3,4,1,3,5,3,2,4,3,1,1,1,0,3,2,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E33020107","E01009266","E02001860",2011,418,214,204,0,0,0,0,0,0,3,2,1,6,1,5,4,4,0,6,1,5,7,4,3,7,4,3,8,1,7,8,7,1,11,6,5,19,12,7,8,6,2,13,8,5,10,6,4,7,3,4,12,5,7,7,5,2,17,10,7,10,7,3,11,5,6,11,8,3,14,8,6,3,2,1,11,6,5,11,3,8,10,5,5,5,2,3,10,4,6,12,3,9,7,5,2,10,5,5,11,5,6,11,6,5,6,5,1,13,5,8,10,3,7,10,5,5,7,4,3,10,3,7,9,6,3,6,3,3,10,6,4,6,2,4,5,1,4,3,2,1,4,2,2,5,3,2,3,1,2,2,1,1,3,1,2,1,0,1,1,0,1,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"E33020107","E01009269","E02001860",2011,418,214,204,0,0,0,0,0,0,3,2,1,6,1,5,4,4,0,6,1,5,7,4,3,7,4,3,8,1,7,8,7,1,11,6,5,19,12,7,8,6,2,13,8,5,10,6,4,7,3,4,12,5,7,7,5,2,17,10,7,10,7,3,11,5,6,11,8,3,14,8,6,3,2,1,11,6,5,11,3,8,10,5,5,5,2,3,10,4,6,12,3,9,7,5,2,10,5,5,11,5,6,11,6,5,6,5,1,13,5,8,10,3,7,10,5,5,7,4,3,10,3,7,9,6,3,6,3,3,10,6,4,6,2,4,5,1,4,3,2,1,4,2,2,5,3,2,3,1,2,2,1,1,3,1,2,1,0,1,1,0,1,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"E33020107","E01009271","E02001860",2011,418,214,204,0,0,0,0,0,0,3,2,1,6,1,5,4,4,0,6,1,5,7,4,3,7,4,3,8,1,7,8,7,1,11,6,5,19,12,7,8,6,2,13,8,5,10,6,4,7,3,4,12,5,7,7,5,2,17,10,7,10,7,3,11,5,6,11,8,3,14,8,6,3,2,1,11,6,5,11,3,8,10,5,5,5,2,3,10,4,6,12,3,9,7,5,2,10,5,5,11,5,6,11,6,5,6,5,1,13,5,8,10,3,7,10,5,5,7,4,3,10,3,7,9,6,3,6,3,3,10,6,4,6,2,4,5,1,4,3,2,1,4,2,2,5,3,2,3,1,2,2,1,1,3,1,2,1,0,1,1,0,1,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"E33020108","E01009270","E02001860",2011,373,140,233,0,0,0,1,0,1,2,2,0,4,0,4,1,1,0,1,0,1,4,2,2,6,3,3,7,5,2,6,0,6,10,5,5,13,4,9,6,1,5,12,3,9,7,3,4,9,3,6,5,3,2,6,3,3,9,3,6,16,8,8,7,3,4,16,11,5,12,4,8,8,4,4,11,3,8,5,4,1,7,0,7,13,4,9,9,3,6,10,2,8,11,5,6,5,1,4,16,5,11,14,6,8,8,2,6,10,3,7,15,3,12,10,4,6,9,2,7,7,2,5,3,2,1,9,1,8,2,1,1,4,2,2,3,1,2,6,0,6,2,2,0,2,2,0,5,3,2,3,1,2,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0
"E33020108","E01009266","E02001860",2011,373,140,233,0,0,0,1,0,1,2,2,0,4,0,4,1,1,0,1,0,1,4,2,2,6,3,3,7,5,2,6,0,6,10,5,5,13,4,9,6,1,5,12,3,9,7,3,4,9,3,6,5,3,2,6,3,3,9,3,6,16,8,8,7,3,4,16,11,5,12,4,8,8,4,4,11,3,8,5,4,1,7,0,7,13,4,9,9,3,6,10,2,8,11,5,6,5,1,4,16,5,11,14,6,8,8,2,6,10,3,7,15,3,12,10,4,6,9,2,7,7,2,5,3,2,1,9,1,8,2,1,1,4,2,2,3,1,2,6,0,6,2,2,0,2,2,0,5,3,2,3,1,2,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0
"E33020109","E01009057","E02001861",2011,292,120,172,1,0,1,1,0,1,2,0,2,5,2,3,1,1,0,5,3,2,5,2,3,4,1,3,5,4,1,10,4,6,2,1,1,8,4,4,6,1,5,7,3,4,11,7,4,7,2,5,9,2,7,10,2,8,7,4,3,5,3,2,7,2,5,11,4,7,13,4,9,3,1,2,12,4,8,10,3,7,10,5,5,8,3,5,5,2,3,6,2,4,6,1,5,4,3,1,10,4,6,6,3,3,10,5,5,4,1,3,6,3,3,8,2,6,6,2,4,7,2,5,2,2,0,4,2,2,4,1,3,2,2,0,4,1,3,1,1,0,3,2,1,3,3,0,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E33020109","E01009059","E02001861",2011,292,120,172,1,0,1,1,0,1,2,0,2,5,2,3,1,1,0,5,3,2,5,2,3,4,1,3,5,4,1,10,4,6,2,1,1,8,4,4,6,1,5,7,3,4,11,7,4,7,2,5,9,2,7,10,2,8,7,4,3,5,3,2,7,2,5,11,4,7,13,4,9,3,1,2,12,4,8,10,3,7,10,5,5,8,3,5,5,2,3,6,2,4,6,1,5,4,3,1,10,4,6,6,3,3,10,5,5,4,1,3,6,3,3,8,2,6,6,2,4,7,2,5,2,2,0,4,2,2,4,1,3,2,2,0,4,1,3,1,1,0,3,2,1,3,3,0,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E33020110","E01033621","E02001861",2011,262,113,149,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,5,3,2,8,4,4,8,1,7,7,4,3,10,3,7,2,0,2,12,7,5,6,3,3,2,1,1,8,3,5,4,1,3,6,3,3,7,2,5,5,4,1,2,2,0,6,4,2,9,2,7,6,2,4,6,1,5,5,3,2,7,2,5,12,1,11,11,5,6,9,4,5,7,5,2,3,0,3,8,1,7,11,6,5,8,5,3,5,3,2,4,2,2,6,5,1,6,2,4,6,2,4,5,0,5,1,1,0,2,0,2,3,1,2,6,4,2,2,2,0,2,1,1,1,1,0,1,0,1,1,1,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,0,1
"E33020111","E01033621","E02001861",2011,258,127,131,1,1,0,0,0,0,0,0,0,1,1,0,5,1,4,2,1,1,5,3,2,5,4,1,4,1,3,6,4,2,7,4,3,12,5,7,5,1,4,13,8,5,10,7,3,12,7,5,7,1,6,8,4,4,7,5,2,8,4,4,10,5,5,4,3,1,4,2,2,10,4,6,6,3,3,9,2,7,1,1,0,7,2,5,7,6,1,2,0,2,8,2,6,9,3,6,5,4,1,12,8,4,2,0,2,5,1,4,2,1,1,6,5,1,5,3,2,6,2,4,2,0,2,1,1,0,2,1,1,4,2,2,1,0,1,0,0,0,1,0,1,0,0,0,3,2,1,0,0,0,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"E33020112","E01009059","E02001861",2011,293,129,164,1,0,1,2,0,2,7,3,4,2,1,1,4,2,2,3,1,2,5,1,4,11,8,3,8,4,4,7,2,5,8,4,4,6,3,3,14,8,6,6,1,5,8,4,4,7,4,3,3,2,1,9,4,5,14,5,9,5,1,4,7,3,4,5,5,0,10,3,7,12,4,8,5,3,2,9,5,4,8,4,4,10,6,4,10,4,6,7,2,5,8,2,6,7,3,4,5,2,3,7,3,4,10,5,5,3,1,2,4,1,3,4,2,2,6,1,5,3,3,0,3,1,2,4,3,1,3,1,2,2,1,1,2,1,1,1,0,1,1,1,0,3,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E33020112","E01009060","E02001861",2011,293,129,164,1,0,1,2,0,2,7,3,4,2,1,1,4,2,2,3,1,2,5,1,4,11,8,3,8,4,4,7,2,5,8,4,4,6,3,3,14,8,6,6,1,5,8,4,4,7,4,3,3,2,1,9,4,5,14,5,9,5,1,4,7,3,4,5,5,0,10,3,7,12,4,8,5,3,2,9,5,4,8,4,4,10,6,4,10,4,6,7,2,5,8,2,6,7,3,4,5,2,3,7,3,4,10,5,5,3,1,2,4,1,3,4,2,2,6,1,5,3,3,0,3,1,2,4,3,1,3,1,2,2,1,1,2,1,1,1,0,1,1,1,0,3,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E33020113","E01009050","E02001861",2011,477,288,189,0,0,0,2,0,2,4,1,3,4,2,2,9,3,6,14,12,2,12,5,7,18,10,8,16,10,6,18,11,7,17,10,7,16,9,7,21,17,4,20,10,10,11,6,5,15,10,5,11,7,4,13,8,5,11,7,4,17,11,6,17,15,2,11,9,2,5,2,3,8,4,4,13,9,4,10,7,3,21,11,10,16,13,3,9,4,5,10,5,5,13,6,7,9,5,4,6,5,1,7,4,3,8,6,2,7,6,1,6,2,4,7,5,2,6,4,2,8,2,6,2,0,2,2,0,2,6,3,3,6,5,1,1,1,0,1,1,0,2,0,2,0,0,0,2,0,2,1,0,1,3,3,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
"E33020113","E01009057","E02001861",2011,477,288,189,0,0,0,2,0,2,4,1,3,4,2,2,9,3,6,14,12,2,12,5,7,18,10,8,16,10,6,18,11,7,17,10,7,16,9,7,21,17,4,20,10,10,11,6,5,15,10,5,11,7,4,13,8,5,11,7,4,17,11,6,17,15,2,11,9,2,5,2,3,8,4,4,13,9,4,10,7,3,21,11,10,16,13,3,9,4,5,10,5,5,13,6,7,9,5,4,6,5,1,7,4,3,8,6,2,7,6,1,6,2,4,7,5,2,6,4,2,8,2,6,2,0,2,2,0,2,6,3,3,6,5,1,1,1,0,1,1,0,2,0,2,0,0,0,2,0,2,1,0,1,3,3,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
"E33020114","E01009349","E02001862",2011,412,242,170,2,2,0,0,0,0,1,1,0,3,2,1,3,2,1,6,4,2,3,3,0,4,2,2,9,5,4,9,5,4,7,4,3,4,3,1,11,9,2,9,6,3,10,7,3,8,5,3,10,7,3,14,7,7,10,5,5,15,8,7,10,3,7,10,5,5,9,4,5,13,5,8,11,3,8,10,6,4,13,6,7,7,5,2,14,6,8,9,4,5,14,9,5,10,5,5,11,6,5,8,5,3,11,7,4,12,10,2,12,6,6,10,9,1,12,5,7,9,6,3,5,3,2,11,8,3,5,3,2,6,2,4,9,8,1,3,1,2,5,3,2,5,3,2,6,6,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"E33020114","E01009351","E02001862",2011,412,242,170,2,2,0,0,0,0,1,1,0,3,2,1,3,2,1,6,4,2,3,3,0,4,2,2,9,5,4,9,5,4,7,4,3,4,3,1,11,9,2,9,6,3,10,7,3,8,5,3,10,7,3,14,7,7,10,5,5,15,8,7,10,3,7,10,5,5,9,4,5,13,5,8,11,3,8,10,6,4,13,6,7,7,5,2,14,6,8,9,4,5,14,9,5,10,5,5,11,6,5,8,5,3,11,7,4,12,10,2,12,6,6,10,9,1,12,5,7,9,6,3,5,3,2,11,8,3,5,3,2,6,2,4,9,8,1,3,1,2,5,3,2,5,3,2,6,6,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"E33020115","E01009349","E02001862",2011,337,190,147,0,0,0,0,0,0,3,2,1,6,3,3,6,4,2,7,3,4,7,4,3,10,2,8,5,3,2,11,7,4,11,7,4,4,2,2,10,6,4,2,0,2,12,8,4,18,12,6,8,5,3,8,4,4,13,8,5,13,8,5,5,4,1,12,9,3,9,3,6,10,5,5,9,4,5,6,5,1,18,13,5,3,1,2,9,4,5,7,4,3,5,4,1,10,6,4,9,7,2,5,2,3,5,0,5,4,1,3,4,1,3,7,2,5,3,1,2,4,2,2,5,2,3,7,6,1,4,3,1,7,5,2,3,2,1,2,1,1,2,1,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"E33020115","E01009351","E02001862",2011,337,190,147,0,0,0,0,0,0,3,2,1,6,3,3,6,4,2,7,3,4,7,4,3,10,2,8,5,3,2,11,7,4,11,7,4,4,2,2,10,6,4,2,0,2,12,8,4,18,12,6,8,5,3,8,4,4,13,8,5,13,8,5,5,4,1,12,9,3,9,3,6,10,5,5,9,4,5,6,5,1,18,13,5,3,1,2,9,4,5,7,4,3,5,4,1,10,6,4,9,7,2,5,2,3,5,0,5,4,1,3,4,1,3,7,2,5,3,1,2,4,2,2,5,2,3,7,6,1,4,3,1,7,5,2,3,2,1,2,1,1,2,1,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"E33020115","E01009274","E02001862",2011,337,190,147,0,0,0,0,0,0,3,2,1,6,3,3,6,4,2,7,3,4,7,4,3,10,2,8,5,3,2,11,7,4,11,7,4,4,2,2,10,6,4,2,0,2,12,8,4,18,12,6,8,5,3,8,4,4,13,8,5,13,8,5,5,4,1,12,9,3,9,3,6,10,5,5,9,4,5,6,5,1,18,13,5,3,1,2,9,4,5,7,4,3,5,4,1,10,6,4,9,7,2,5,2,3,5,0,5,4,1,3,4,1,3,7,2,5,3,1,2,4,2,2,5,2,3,7,6,1,4,3,1,7,5,2,3,2,1,2,1,1,2,1,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"E33020116","E01009274","E02001862",2011,297,136,161,0,0,0,2,0,2,1,0,1,3,1,2,5,5,0,2,0,2,2,2,0,3,2,1,4,1,3,5,4,1,6,3,3,6,5,1,8,3,5,10,5,5,8,6,2,4,3,1,9,7,2,8,4,4,7,4,3,10,6,4,9,5,4,10,4,6,8,2,6,15,9,6,6,4,2,9,3,6,5,2,3,14,6,8,9,6,3,10,3,7,7,1,6,10,3,7,12,0,12,6,4,2,3,1,2,6,1,5,6,1,5,10,3,7,4,1,3,7,2,5,5,2,3,6,3,3,2,1,1,3,2,1,3,1,2,3,2,1,0,0,0,3,1,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E33020117","E01009272","E02001862",2011,279,143,136,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,3,3,2,2,0,4,1,3,4,3,1,7,2,5,5,2,3,4,2,2,6,5,1,5,3,2,11,3,8,7,0,7,12,6,6,3,3,0,8,3,5,8,4,4,6,3,3,7,6,1,5,2,3,5,4,1,10,4,6,10,4,6,9,7,2,10,6,4,8,3,5,7,2,5,12,11,1,9,2,7,4,1,3,8,4,4,5,4,1,12,7,5,1,0,1,5,3,2,3,1,2,7,4,3,6,3,3,9,5,4,2,1,1,8,5,3,3,2,1,5,1,4,3,0,3,3,2,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E33020117","E01009268","E02001862",2011,279,143,136,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,3,3,2,2,0,4,1,3,4,3,1,7,2,5,5,2,3,4,2,2,6,5,1,5,3,2,11,3,8,7,0,7,12,6,6,3,3,0,8,3,5,8,4,4,6,3,3,7,6,1,5,2,3,5,4,1,10,4,6,10,4,6,9,7,2,10,6,4,8,3,5,7,2,5,12,11,1,9,2,7,4,1,3,8,4,4,5,4,1,12,7,5,1,0,1,5,3,2,3,1,2,7,4,3,6,3,3,9,5,4,2,1,1,8,5,3,3,2,1,5,1,4,3,0,3,3,2,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E33020118","E01009351","E02001862",2011,428,238,190,0,0,0,2,2,0,2,2,0,2,0,2,9,7,2,4,3,1,6,5,1,12,5,7,12,5,7,18,10,8,18,9,9,9,3,6,9,4,5,9,6,3,8,5,3,15,6,9,6,2,4,8,2,6,12,9,3,7,4,3,9,8,1,12,9,3,15,10,5,10,6,4,14,10,4,11,7,4,13,5,8,12,4,8,9,5,4,10,5,5,6,3,3,7,4,3,14,5,9,12,7,5,11,5,6,7,2,5,9,5,4,9,6,3,8,3,5,8,5,3,14,8,6,4,2,2,4,4,0,4,2,2,3,3,0,3,2,1,5,5,0,10,5,5,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
