"wz11cd","lsoa11cd","msoa11cd","date","Tenure: All categories: Tenure; measures: Value","Tenure: Owned: Total; measures: Value","Tenure: Owned: Owned outright; measures: Value","Tenure: Owned: Owned with a mortgage or loan; measures: Value","Tenure: Shared ownership (part owned and part rented); measures: Value","Tenure: Social rented: Total; measures: Value","Tenure: Social rented: Rented from council (Local Authority); measures: Value","Tenure: Social rented: Other social rented; measures: Value","Tenure: Private rented: Total; measures: Value","Tenure: Private rented: Private landlord or letting agency; measures: Value","Tenure: Private rented: Employer of a household member; measures: Value","Tenure: Private rented: Relative or friend of household member; measures: Value","Tenure: Private rented: Other; measures: Value","Tenure: Living rent free; measures: Value","Tenure: Owned: Total; measures: Value:value%","Tenure: Owned: Owned outright; measures: Value:value%","Tenure: Owned: Owned with a mortgage or loan; measures: Value:value%","Tenure: Shared ownership (part owned and part rented); measures: Value:value%","Tenure: Social rented: Total; measures: Value:value%","Tenure: Social rented: Rented from council (Local Authority); measures: Value:value%","Tenure: Social rented: Other social rented; measures: Value:value%","Tenure: Private rented: Total; measures: Value:value%","Tenure: Private rented: Private landlord or letting agency; measures: Value:value%","Tenure: Private rented: Employer of a household member; measures: Value:value%","Tenure: Private rented: Relative or friend of household member; measures: Value:value%","Tenure: Private rented: Other; measures: Value:value%","Tenure: Living rent free; measures: Value:value%"
"E33020146","E01009201","E02001869",2011,333,156,56,100,2,127,100,27,40,34,0,2,4,8,46.8468468468468,16.8168168168168,30.03003003003,0.600600600600601,38.1381381381381,30.03003003003,8.10810810810811,12.012012012012,10.2102102102102,0,0.600600600600601,1.2012012012012,2.4024024024024
"E33020147","E01009201","E02001869",2011,335,201,57,144,4,84,46,38,42,37,1,4,0,4,60,17.0149253731343,42.9850746268657,1.19402985074627,25.0746268656716,13.7313432835821,11.3432835820896,12.5373134328358,11.044776119403,0.298507462686567,1.19402985074627,0,1.19402985074627
"E33020147","E01009202","E02001869",2011,335,201,57,144,4,84,46,38,42,37,1,4,0,4,60,17.0149253731343,42.9850746268657,1.19402985074627,25.0746268656716,13.7313432835821,11.3432835820896,12.5373134328358,11.044776119403,0.298507462686567,1.19402985074627,0,1.19402985074627
"E33020148","E01009481","E02001870",2011,277,184,68,116,0,38,25,13,51,51,0,0,0,4,66.4259927797834,24.5487364620939,41.8772563176895,0,13.7184115523466,9.02527075812274,4.69314079422383,18.4115523465704,18.4115523465704,0,0,0,1.44404332129964
"E33020148","E01009487","E02001870",2011,277,184,68,116,0,38,25,13,51,51,0,0,0,4,66.4259927797834,24.5487364620939,41.8772563176895,0,13.7184115523466,9.02527075812274,4.69314079422383,18.4115523465704,18.4115523465704,0,0,0,1.44404332129964
"E33020149","E01009487","E02001870",2011,339,243,84,159,0,38,24,14,53,49,0,3,1,5,71.6814159292035,24.7787610619469,46.9026548672566,0,11.2094395280236,7.07964601769912,4.12979351032448,15.6342182890855,14.4542772861357,0,0.884955752212389,0.294985250737463,1.47492625368732
"E33020149","E01009486","E02001870",2011,339,243,84,159,0,38,24,14,53,49,0,3,1,5,71.6814159292035,24.7787610619469,46.9026548672566,0,11.2094395280236,7.07964601769912,4.12979351032448,15.6342182890855,14.4542772861357,0,0.884955752212389,0.294985250737463,1.47492625368732
"E33020150","E01009082","E02001870",2011,666,476,138,338,4,78,60,18,104,100,0,3,1,4,71.4714714714715,20.7207207207207,50.7507507507508,0.600600600600601,11.7117117117117,9.00900900900901,2.7027027027027,15.6156156156156,15.015015015015,0,0.45045045045045,0.15015015015015,0.600600600600601
"E33020150","E01009086","E02001870",2011,666,476,138,338,4,78,60,18,104,100,0,3,1,4,71.4714714714715,20.7207207207207,50.7507507507508,0.600600600600601,11.7117117117117,9.00900900900901,2.7027027027027,15.6156156156156,15.015015015015,0,0.45045045045045,0.15015015015015,0.600600600600601
"E33020151","E01009086","E02001870",2011,332,251,66,185,0,32,18,14,45,39,0,6,0,4,75.6024096385542,19.8795180722892,55.7228915662651,0,9.63855421686747,5.42168674698795,4.21686746987952,13.5542168674699,11.7469879518072,0,1.80722891566265,0,1.20481927710843
"E33020152","E01009481","E02001870",2011,229,160,60,100,2,38,29,9,24,22,1,1,0,5,69.8689956331878,26.2008733624454,43.6681222707424,0.873362445414847,16.5938864628821,12.6637554585153,3.93013100436681,10.4803493449782,9.60698689956332,0.436681222707424,0.436681222707424,0,2.18340611353712
"E33020153","E01009486","E02001870",2011,533,371,127,244,6,71,47,24,75,70,0,5,0,10,69.6060037523452,23.827392120075,45.7786116322702,1.12570356472795,13.3208255159475,8.81801125703565,4.50281425891182,14.0712945590994,13.1332082551595,0,0.938086303939963,0,1.87617260787993
"E33020153","E01009480","E02001870",2011,533,371,127,244,6,71,47,24,75,70,0,5,0,10,69.6060037523452,23.827392120075,45.7786116322702,1.12570356472795,13.3208255159475,8.81801125703565,4.50281425891182,14.0712945590994,13.1332082551595,0,0.938086303939963,0,1.87617260787993
"E33020154","E01009091","E02001871",2011,358,236,64,172,24,62,40,22,34,32,1,1,0,2,65.9217877094972,17.877094972067,48.0446927374302,6.70391061452514,17.3184357541899,11.1731843575419,6.14525139664804,9.49720670391061,8.93854748603352,0.279329608938547,0.279329608938547,0,0.558659217877095
"E33020154","E01009088","E02001871",2011,358,236,64,172,24,62,40,22,34,32,1,1,0,2,65.9217877094972,17.877094972067,48.0446927374302,6.70391061452514,17.3184357541899,11.1731843575419,6.14525139664804,9.49720670391061,8.93854748603352,0.279329608938547,0.279329608938547,0,0.558659217877095
"E33020154","E01009305","E02001871",2011,358,236,64,172,24,62,40,22,34,32,1,1,0,2,65.9217877094972,17.877094972067,48.0446927374302,6.70391061452514,17.3184357541899,11.1731843575419,6.14525139664804,9.49720670391061,8.93854748603352,0.279329608938547,0.279329608938547,0,0.558659217877095
"E33020154","E01009307","E02001871",2011,358,236,64,172,24,62,40,22,34,32,1,1,0,2,65.9217877094972,17.877094972067,48.0446927374302,6.70391061452514,17.3184357541899,11.1731843575419,6.14525139664804,9.49720670391061,8.93854748603352,0.279329608938547,0.279329608938547,0,0.558659217877095
"E33020155","E01009091","E02001871",2011,429,281,65,216,9,102,83,19,36,34,0,2,0,1,65.5011655011655,15.1515151515152,50.3496503496504,2.0979020979021,23.7762237762238,19.3473193473193,4.42890442890443,8.39160839160839,7.92540792540793,0,0.466200466200466,0,0.233100233100233
"E33020155","E01009305","E02001871",2011,429,281,65,216,9,102,83,19,36,34,0,2,0,1,65.5011655011655,15.1515151515152,50.3496503496504,2.0979020979021,23.7762237762238,19.3473193473193,4.42890442890443,8.39160839160839,7.92540792540793,0,0.466200466200466,0,0.233100233100233
"E33020155","E01009307","E02001871",2011,429,281,65,216,9,102,83,19,36,34,0,2,0,1,65.5011655011655,15.1515151515152,50.3496503496504,2.0979020979021,23.7762237762238,19.3473193473193,4.42890442890443,8.39160839160839,7.92540792540793,0,0.466200466200466,0,0.233100233100233
"E33020155","E01009309","E02001871",2011,429,281,65,216,9,102,83,19,36,34,0,2,0,1,65.5011655011655,15.1515151515152,50.3496503496504,2.0979020979021,23.7762237762238,19.3473193473193,4.42890442890443,8.39160839160839,7.92540792540793,0,0.466200466200466,0,0.233100233100233
"E33020156","E01009310","E02001872",2011,327,225,39,186,11,58,40,18,29,26,2,0,1,4,68.8073394495413,11.9266055045872,56.8807339449541,3.36391437308868,17.737003058104,12.2324159021407,5.5045871559633,8.86850152905199,7.95107033639144,0.611620795107034,0,0.305810397553517,1.22324159021407
"E33020156","E01009308","E02001872",2011,327,225,39,186,11,58,40,18,29,26,2,0,1,4,68.8073394495413,11.9266055045872,56.8807339449541,3.36391437308868,17.737003058104,12.2324159021407,5.5045871559633,8.86850152905199,7.95107033639144,0.611620795107034,0,0.305810397553517,1.22324159021407
"E33020156","E01009306","E02001872",2011,327,225,39,186,11,58,40,18,29,26,2,0,1,4,68.8073394495413,11.9266055045872,56.8807339449541,3.36391437308868,17.737003058104,12.2324159021407,5.5045871559633,8.86850152905199,7.95107033639144,0.611620795107034,0,0.305810397553517,1.22324159021407
"E33020157","E01009306","E02001872",2011,352,239,61,178,4,79,63,16,27,26,0,1,0,3,67.8977272727273,17.3295454545455,50.5681818181818,1.13636363636364,22.4431818181818,17.8977272727273,4.54545454545455,7.67045454545455,7.38636363636364,0,0.284090909090909,0,0.852272727272727
"E33020157","E01009310","E02001872",2011,352,239,61,178,4,79,63,16,27,26,0,1,0,3,67.8977272727273,17.3295454545455,50.5681818181818,1.13636363636364,22.4431818181818,17.8977272727273,4.54545454545455,7.67045454545455,7.38636363636364,0,0.284090909090909,0,0.852272727272727
"E33020157","E01009304","E02001872",2011,352,239,61,178,4,79,63,16,27,26,0,1,0,3,67.8977272727273,17.3295454545455,50.5681818181818,1.13636363636364,22.4431818181818,17.8977272727273,4.54545454545455,7.67045454545455,7.38636363636364,0,0.284090909090909,0,0.852272727272727
"E33020158","E01009304","E02001872",2011,459,305,79,226,6,101,72,29,44,38,0,5,1,3,66.4488017429194,17.2113289760349,49.2374727668845,1.30718954248366,22.0043572984749,15.6862745098039,6.31808278867102,9.58605664488017,8.27886710239651,0,1.08932461873638,0.217864923747277,0.65359477124183
"E33020158","E01009310","E02001872",2011,459,305,79,226,6,101,72,29,44,38,0,5,1,3,66.4488017429194,17.2113289760349,49.2374727668845,1.30718954248366,22.0043572984749,15.6862745098039,6.31808278867102,9.58605664488017,8.27886710239651,0,1.08932461873638,0.217864923747277,0.65359477124183
"E33020159","E01009358","E02001873",2011,490,361,125,236,3,45,24,21,69,63,0,2,4,12,73.6734693877551,25.5102040816327,48.1632653061224,0.612244897959184,9.18367346938776,4.89795918367347,4.28571428571429,14.0816326530612,12.8571428571429,0,0.408163265306122,0.816326530612245,2.44897959183673
"E33020159","E01009359","E02001873",2011,490,361,125,236,3,45,24,21,69,63,0,2,4,12,73.6734693877551,25.5102040816327,48.1632653061224,0.612244897959184,9.18367346938776,4.89795918367347,4.28571428571429,14.0816326530612,12.8571428571429,0,0.408163265306122,0.816326530612245,2.44897959183673
"E33020160","E01009359","E02001873",2011,600,396,126,270,7,80,31,49,113,109,1,3,0,4,66,21,45,1.16666666666667,13.3333333333333,5.16666666666667,8.16666666666667,18.8333333333333,18.1666666666667,0.166666666666667,0.5,0,0.666666666666667
"E33020161","E01009348","E02001873",2011,686,443,129,314,8,108,53,55,120,112,0,5,3,7,64.5772594752187,18.8046647230321,45.7725947521866,1.16618075801749,15.7434402332362,7.72594752186589,8.01749271137026,17.4927113702624,16.3265306122449,0,0.728862973760933,0.43731778425656,1.02040816326531
"E33020161","E01009360","E02001873",2011,686,443,129,314,8,108,53,55,120,112,0,5,3,7,64.5772594752187,18.8046647230321,45.7725947521866,1.16618075801749,15.7434402332362,7.72594752186589,8.01749271137026,17.4927113702624,16.3265306122449,0,0.728862973760933,0.43731778425656,1.02040816326531
"E33020162","E01009361","E02001873",2011,470,279,112,167,1,83,33,50,95,89,0,5,1,12,59.3617021276596,23.8297872340426,35.531914893617,0.212765957446809,17.6595744680851,7.02127659574468,10.6382978723404,20.2127659574468,18.936170212766,0,1.06382978723404,0.212765957446809,2.5531914893617
"E33020162","E01009360","E02001873",2011,470,279,112,167,1,83,33,50,95,89,0,5,1,12,59.3617021276596,23.8297872340426,35.531914893617,0.212765957446809,17.6595744680851,7.02127659574468,10.6382978723404,20.2127659574468,18.936170212766,0,1.06382978723404,0.212765957446809,2.5531914893617
"E33020163","E01009358","E02001873",2011,415,233,90,143,0,86,37,49,93,90,0,3,0,3,56.144578313253,21.6867469879518,34.4578313253012,0,20.7228915662651,8.91566265060241,11.8072289156626,22.4096385542169,21.6867469879518,0,0.72289156626506,0,0.72289156626506
"E33020164","E01009348","E02001873",2011,4628,3400,893,2507,31,455,261,194,710,662,0,43,5,32,73.4658599827139,19.295592048401,54.1702679343129,0.669835782195333,9.8314606741573,5.63958513396716,4.19187554019015,15.3414001728608,14.3042350907519,0,0.929127052722558,0.108038029386344,0.691443388072602
"E33020165","E01009484","E02001874",2011,518,390,154,236,5,60,35,25,54,50,0,4,0,9,75.2895752895753,29.7297297297297,45.5598455598456,0.965250965250965,11.5830115830116,6.75675675675676,4.82625482625483,10.4247104247104,9.65250965250965,0,0.772200772200772,0,1.73745173745174
"E33020165","E01009485","E02001874",2011,518,390,154,236,5,60,35,25,54,50,0,4,0,9,75.2895752895753,29.7297297297297,45.5598455598456,0.965250965250965,11.5830115830116,6.75675675675676,4.82625482625483,10.4247104247104,9.65250965250965,0,0.772200772200772,0,1.73745173745174
"E33020166","E01009482","E02001874",2011,475,315,98,217,4,75,47,28,75,69,0,3,3,6,66.3157894736842,20.6315789473684,45.6842105263158,0.842105263157895,15.7894736842105,9.89473684210526,5.89473684210526,15.7894736842105,14.5263157894737,0,0.631578947368421,0.631578947368421,1.26315789473684
"E33020166","E01009479","E02001874",2011,475,315,98,217,4,75,47,28,75,69,0,3,3,6,66.3157894736842,20.6315789473684,45.6842105263158,0.842105263157895,15.7894736842105,9.89473684210526,5.89473684210526,15.7894736842105,14.5263157894737,0,0.631578947368421,0.631578947368421,1.26315789473684
"E33020167","E01009478","E02001874",2011,541,356,110,246,7,92,51,41,79,73,1,4,1,7,65.8040665434381,20.3327171903882,45.4713493530499,1.29390018484288,17.0055452865065,9.42698706099815,7.57855822550832,14.6025878003697,13.4935304990758,0.184842883548983,0.739371534195933,0.184842883548983,1.29390018484288
"E33020167","E01009479","E02001874",2011,541,356,110,246,7,92,51,41,79,73,1,4,1,7,65.8040665434381,20.3327171903882,45.4713493530499,1.29390018484288,17.0055452865065,9.42698706099815,7.57855822550832,14.6025878003697,13.4935304990758,0.184842883548983,0.739371534195933,0.184842883548983,1.29390018484288
"E33020167","E01009484","E02001874",2011,541,356,110,246,7,92,51,41,79,73,1,4,1,7,65.8040665434381,20.3327171903882,45.4713493530499,1.29390018484288,17.0055452865065,9.42698706099815,7.57855822550832,14.6025878003697,13.4935304990758,0.184842883548983,0.739371534195933,0.184842883548983,1.29390018484288
"E33020168","E01009347","E02001875",2011,238,148,44,104,2,61,48,13,26,24,0,2,0,1,62.1848739495798,18.4873949579832,43.6974789915966,0.840336134453782,25.6302521008403,20.1680672268908,5.46218487394958,10.9243697478992,10.0840336134454,0,0.840336134453782,0,0.420168067226891
"E33020169","E01033559","E02001875",2011,306,185,72,113,2,30,20,10,89,84,0,3,2,0,60.4575163398693,23.5294117647059,36.9281045751634,0.65359477124183,9.80392156862745,6.5359477124183,3.26797385620915,29.0849673202614,27.4509803921569,0,0.980392156862745,0.65359477124183,0
"E33020170","E01009347","E02001875",2011,488,324,93,231,3,102,58,44,58,49,1,4,4,1,66.3934426229508,19.0573770491803,47.3360655737705,0.614754098360656,20.9016393442623,11.8852459016393,9.01639344262295,11.8852459016393,10.0409836065574,0.204918032786885,0.819672131147541,0.819672131147541,0.204918032786885
"E33020171","E01033638","E02001875",2011,416,241,65,176,3,93,52,41,67,61,2,4,0,12,57.9326923076923,15.625,42.3076923076923,0.721153846153846,22.3557692307692,12.5,9.85576923076923,16.1057692307692,14.6634615384615,0.480769230769231,0.961538461538462,0,2.88461538461538
"E33020171","E01008906","E02001875",2011,416,241,65,176,3,93,52,41,67,61,2,4,0,12,57.9326923076923,15.625,42.3076923076923,0.721153846153846,22.3557692307692,12.5,9.85576923076923,16.1057692307692,14.6634615384615,0.480769230769231,0.961538461538462,0,2.88461538461538
"E33020172","E01033638","E02001875",2011,664,446,130,316,6,122,86,36,75,71,2,2,0,15,67.1686746987952,19.578313253012,47.5903614457831,0.903614457831325,18.3734939759036,12.9518072289157,5.42168674698795,11.2951807228916,10.6927710843373,0.301204819277108,0.301204819277108,0,2.25903614457831
"E33020172","E01033559","E02001875",2011,664,446,130,316,6,122,86,36,75,71,2,2,0,15,67.1686746987952,19.578313253012,47.5903614457831,0.903614457831325,18.3734939759036,12.9518072289157,5.42168674698795,11.2951807228916,10.6927710843373,0.301204819277108,0.301204819277108,0,2.25903614457831
"E33020172","E01008911","E02001875",2011,664,446,130,316,6,122,86,36,75,71,2,2,0,15,67.1686746987952,19.578313253012,47.5903614457831,0.903614457831325,18.3734939759036,12.9518072289157,5.42168674698795,11.2951807228916,10.6927710843373,0.301204819277108,0.301204819277108,0,2.25903614457831
"E33020173","E01008913","E02001876",2011,225,119,34,85,4,69,50,19,30,30,0,0,0,3,52.8888888888889,15.1111111111111,37.7777777777778,1.77777777777778,30.6666666666667,22.2222222222222,8.44444444444444,13.3333333333333,13.3333333333333,0,0,0,1.33333333333333
"E33020174","E01008913","E02001876",2011,399,284,72,212,1,57,44,13,54,50,0,4,0,3,71.1779448621554,18.0451127819549,53.1328320802005,0.25062656641604,14.2857142857143,11.0275689223058,3.25814536340852,13.5338345864662,12.531328320802,0,1.00250626566416,0,0.75187969924812
"E33020175","E01008914","E02001876",2011,466,304,83,221,6,100,75,25,52,49,0,3,0,4,65.2360515021459,17.8111587982833,47.4248927038627,1.28755364806867,21.4592274678112,16.0944206008584,5.36480686695279,11.1587982832618,10.5150214592275,0,0.643776824034335,0,0.858369098712446
"E33020176","E01008910","E02001876",2011,1787,1321,334,987,11,197,130,67,245,228,2,15,0,13,73.9227756015669,18.6905428091774,55.2322327923895,0.615556799104645,11.0240626748741,7.27476217123671,3.74930050363738,13.7101287073307,12.758813654169,0.111919418019026,0.839395635142697,0,0.727476217123671
"E33020177","E01033617","E02001876",2011,756,579,159,420,6,51,31,20,113,109,2,2,0,7,76.5873015873016,21.031746031746,55.5555555555556,0.793650793650794,6.74603174603175,4.1005291005291,2.64550264550265,14.9470899470899,14.4179894179894,0.264550264550265,0.264550264550265,0,0.925925925925926
"E33020177","E01008914","E02001876",2011,756,579,159,420,6,51,31,20,113,109,2,2,0,7,76.5873015873016,21.031746031746,55.5555555555556,0.793650793650794,6.74603174603175,4.1005291005291,2.64550264550265,14.9470899470899,14.4179894179894,0.264550264550265,0.264550264550265,0,0.925925925925926
"E33020178","E01008914","E02001876",2011,313,198,78,120,4,67,53,14,36,33,0,1,2,8,63.258785942492,24.9201277955272,38.3386581469649,1.2779552715655,21.405750798722,16.9329073482428,4.47284345047923,11.5015974440895,10.5431309904153,0,0.319488817891374,0.638977635782748,2.55591054313099
"E33020179","E01033561","E02001876",2011,1007,759,179,580,10,107,71,36,123,115,2,5,1,8,75.3723932472691,17.7755710029791,57.59682224429,0.99304865938431,10.6256206554121,7.0506454816286,3.57497517378352,12.214498510427,11.4200595829196,0.198609731876862,0.496524329692155,0.099304865938431,0.794438927507448
"E33020180","E01008914","E02001876",2011,1073,764,216,548,8,125,70,55,169,162,0,5,2,7,71.2022367194781,20.1304753028891,51.071761416589,0.745573159366263,11.6495806150979,6.5237651444548,5.12581547064306,15.7502329916123,15.0978564771668,0,0.465983224603914,0.186393289841566,0.65237651444548
"E33020181","E01009194","E02001877",2011,393,261,88,173,6,46,21,25,75,71,0,4,0,5,66.412213740458,22.3918575063613,44.0203562340967,1.52671755725191,11.704834605598,5.34351145038168,6.36132315521628,19.0839694656489,18.0661577608142,0,1.01781170483461,0,1.27226463104326
"E33020182","E01009489","E02001877",2011,496,327,113,214,4,87,47,40,72,64,0,7,1,6,65.9274193548387,22.7822580645161,43.1451612903226,0.806451612903226,17.5403225806452,9.4758064516129,8.06451612903226,14.5161290322581,12.9032258064516,0,1.41129032258065,0.201612903225806,1.20967741935484
"E33020183","E01009194","E02001877",2011,273,186,71,115,0,36,22,14,45,41,0,4,0,6,68.1318681318681,26.007326007326,42.1245421245421,0,13.1868131868132,8.05860805860806,5.12820512820513,16.4835164835165,15.018315018315,0,1.46520146520147,0,2.1978021978022
"E33020183","E01009491","E02001877",2011,273,186,71,115,0,36,22,14,45,41,0,4,0,6,68.1318681318681,26.007326007326,42.1245421245421,0,13.1868131868132,8.05860805860806,5.12820512820513,16.4835164835165,15.018315018315,0,1.46520146520147,0,2.1978021978022
"E33020184","E01009483","E02001877",2011,282,214,90,124,1,24,13,11,37,35,0,2,0,6,75.886524822695,31.9148936170213,43.9716312056738,0.354609929078014,8.51063829787234,4.60992907801418,3.90070921985816,13.1205673758865,12.4113475177305,0,0.709219858156028,0,2.12765957446809
"E33020184","E01009489","E02001877",2011,282,214,90,124,1,24,13,11,37,35,0,2,0,6,75.886524822695,31.9148936170213,43.9716312056738,0.354609929078014,8.51063829787234,4.60992907801418,3.90070921985816,13.1205673758865,12.4113475177305,0,0.709219858156028,0,2.12765957446809
"E33020185","E01009488","E02001877",2011,304,215,75,140,0,49,29,20,36,33,0,2,1,4,70.7236842105263,24.6710526315789,46.0526315789474,0,16.1184210526316,9.53947368421053,6.57894736842105,11.8421052631579,10.8552631578947,0,0.657894736842105,0.328947368421053,1.31578947368421
"E33020185","E01009491","E02001877",2011,304,215,75,140,0,49,29,20,36,33,0,2,1,4,70.7236842105263,24.6710526315789,46.0526315789474,0,16.1184210526316,9.53947368421053,6.57894736842105,11.8421052631579,10.8552631578947,0,0.657894736842105,0.328947368421053,1.31578947368421
"E33020186","E01009199","E02001878",2011,642,411,113,298,9,92,66,26,119,110,1,8,0,11,64.018691588785,17.601246105919,46.417445482866,1.4018691588785,14.3302180685358,10.2803738317757,4.04984423676012,18.5358255451713,17.1339563862928,0.155763239875389,1.24610591900312,0,1.71339563862928
"E33020187","E01009192","E02001878",2011,318,224,70,154,4,56,33,23,27,17,0,10,0,7,70.440251572327,22.0125786163522,48.4276729559748,1.25786163522013,17.6100628930818,10.377358490566,7.23270440251572,8.49056603773585,5.34591194968553,0,3.14465408805031,0,2.20125786163522
"E33020188","E01033644","E02001878",2011,465,325,117,208,2,71,39,32,63,56,0,7,0,4,69.8924731182796,25.1612903225806,44.7311827956989,0.43010752688172,15.2688172043011,8.38709677419355,6.88172043010753,13.5483870967742,12.0430107526882,0,1.50537634408602,0,0.860215053763441
"E33020189","E01009192","E02001878",2011,268,207,100,107,1,24,15,9,31,29,0,2,0,5,77.2388059701492,37.3134328358209,39.9253731343284,0.373134328358209,8.95522388059701,5.59701492537313,3.35820895522388,11.5671641791045,10.8208955223881,0,0.746268656716418,0,1.86567164179104
"E33020189","E01033644","E02001878",2011,268,207,100,107,1,24,15,9,31,29,0,2,0,5,77.2388059701492,37.3134328358209,39.9253731343284,0.373134328358209,8.95522388059701,5.59701492537313,3.35820895522388,11.5671641791045,10.8208955223881,0,0.746268656716418,0,1.86567164179104
"E33020190","E01009204","E02001878",2011,474,251,77,174,11,143,88,55,60,50,0,10,0,9,52.9535864978903,16.2447257383966,36.7088607594937,2.32067510548523,30.168776371308,18.5654008438819,11.6033755274262,12.6582278481013,10.5485232067511,0,2.10970464135021,0,1.89873417721519
"E33020191","E01009346","E02001879",2011,430,219,69,150,2,109,68,41,96,88,5,2,1,4,50.9302325581395,16.046511627907,34.8837209302326,0.465116279069767,25.3488372093023,15.8139534883721,9.53488372093023,22.3255813953488,20.4651162790698,1.16279069767442,0.465116279069767,0.232558139534884,0.930232558139535
"E33020191","E01009345","E02001879",2011,430,219,69,150,2,109,68,41,96,88,5,2,1,4,50.9302325581395,16.046511627907,34.8837209302326,0.465116279069767,25.3488372093023,15.8139534883721,9.53488372093023,22.3255813953488,20.4651162790698,1.16279069767442,0.465116279069767,0.232558139534884,0.930232558139535
"E33020192","E01009345","E02001879",2011,579,409,130,279,5,86,47,39,71,67,0,3,1,8,70.6390328151986,22.4525043177893,48.1865284974093,0.863557858376511,14.853195164076,8.11744386873921,6.73575129533679,12.2625215889465,11.5716753022453,0,0.518134715025907,0.172711571675302,1.38169257340242
"E33020193","E01009153","E02001879",2011,380,227,67,160,3,68,48,20,80,76,0,1,3,2,59.7368421052632,17.6315789473684,42.1052631578947,0.789473684210526,17.8947368421053,12.6315789473684,5.26315789473684,21.0526315789474,20,0,0.263157894736842,0.789473684210526,0.526315789473684
"E33020194","E01009152","E02001879",2011,421,260,111,149,5,76,33,43,77,77,0,0,0,3,61.7577197149644,26.3657957244656,35.3919239904988,1.18764845605701,18.0522565320665,7.83847980997625,10.2137767220903,18.2897862232779,18.2897862232779,0,0,0,0.712589073634204
"E33020194","E01009153","E02001879",2011,421,260,111,149,5,76,33,43,77,77,0,0,0,3,61.7577197149644,26.3657957244656,35.3919239904988,1.18764845605701,18.0522565320665,7.83847980997625,10.2137767220903,18.2897862232779,18.2897862232779,0,0,0,0.712589073634204
"E33020195","E01009152","E02001879",2011,359,234,106,128,1,54,30,24,63,56,0,4,3,7,65.1810584958217,29.5264623955432,35.6545961002786,0.278551532033426,15.041782729805,8.35654596100279,6.68523676880223,17.5487465181058,15.5988857938719,0,1.1142061281337,0.835654596100279,1.94986072423398
"E33020195","E01009151","E02001879",2011,359,234,106,128,1,54,30,24,63,56,0,4,3,7,65.1810584958217,29.5264623955432,35.6545961002786,0.278551532033426,15.041782729805,8.35654596100279,6.68523676880223,17.5487465181058,15.5988857938719,0,1.1142061281337,0.835654596100279,1.94986072423398
"E33020196","E01009311","E02001880",2011,293,214,46,168,6,50,42,8,23,22,1,0,0,0,73.037542662116,15.6996587030717,57.3378839590444,2.04778156996587,17.0648464163823,14.3344709897611,2.73037542662116,7.84982935153584,7.50853242320819,0.341296928327645,0,0,0
"E33020196","E01009298","E02001880",2011,293,214,46,168,6,50,42,8,23,22,1,0,0,0,73.037542662116,15.6996587030717,57.3378839590444,2.04778156996587,17.0648464163823,14.3344709897611,2.73037542662116,7.84982935153584,7.50853242320819,0.341296928327645,0,0,0
"E33020196","E01009094","E02001880",2011,293,214,46,168,6,50,42,8,23,22,1,0,0,0,73.037542662116,15.6996587030717,57.3378839590444,2.04778156996587,17.0648464163823,14.3344709897611,2.73037542662116,7.84982935153584,7.50853242320819,0.341296928327645,0,0,0
"E33020196","E01009093","E02001880",2011,293,214,46,168,6,50,42,8,23,22,1,0,0,0,73.037542662116,15.6996587030717,57.3378839590444,2.04778156996587,17.0648464163823,14.3344709897611,2.73037542662116,7.84982935153584,7.50853242320819,0.341296928327645,0,0,0
"E33020197","E01009092","E02001880",2011,333,221,57,164,5,77,67,10,28,27,0,1,0,2,66.3663663663664,17.1171171171171,49.2492492492492,1.5015015015015,23.1231231231231,20.1201201201201,3.003003003003,8.40840840840841,8.10810810810811,0,0.3003003003003,0,0.600600600600601
"E33020197","E01009094","E02001880",2011,333,221,57,164,5,77,67,10,28,27,0,1,0,2,66.3663663663664,17.1171171171171,49.2492492492492,1.5015015015015,23.1231231231231,20.1201201201201,3.003003003003,8.40840840840841,8.10810810810811,0,0.3003003003003,0,0.600600600600601
"E33020197","E01009093","E02001880",2011,333,221,57,164,5,77,67,10,28,27,0,1,0,2,66.3663663663664,17.1171171171171,49.2492492492492,1.5015015015015,23.1231231231231,20.1201201201201,3.003003003003,8.40840840840841,8.10810810810811,0,0.3003003003003,0,0.600600600600601
"E33020198","E01009511","E02001880",2011,527,347,75,272,9,103,86,17,61,58,0,2,1,7,65.8444022770398,14.2314990512334,51.6129032258064,1.70777988614801,19.5445920303605,16.3187855787476,3.2258064516129,11.5749525616698,11.0056925996205,0,0.379506641366224,0.189753320683112,1.32827324478178
"E33020198","E01009298","E02001880",2011,527,347,75,272,9,103,86,17,61,58,0,2,1,7,65.8444022770398,14.2314990512334,51.6129032258064,1.70777988614801,19.5445920303605,16.3187855787476,3.2258064516129,11.5749525616698,11.0056925996205,0,0.379506641366224,0.189753320683112,1.32827324478178
"E33020199","E01009477","E02001881",2011,317,191,63,128,1,54,40,14,56,55,0,1,0,15,60.2523659305994,19.8738170347003,40.378548895899,0.315457413249211,17.0347003154574,12.6182965299685,4.41640378548896,17.6656151419558,17.3501577287066,0,0.315457413249211,0,4.73186119873817
