"Geographic_location","lsoa11cd","msoa11cd","date","EthnicGroup_total","Ethnic Group:White:English/Welsh/Scottish/Northern Irish/British","EthnicGroup:White:Irish;measures:Value","Ethnic Group:White:GypsyorIrishTraveller;measures: Value","EthnicGroup:White:Other White;measures:Value","Ethnic Group:Mixed/multipleethnic group:White and BlackCaribbean;measures:Value","Ethnic Group:Mixed/multipleethnicgroup:WhiteandBlack African;measures:Value","Ethnic Group: Mixed/multiple ethnic group: White and Asian; measures: Value","Ethnic Group: Mixed/multiple ethnic group: Other Mixed; measures: Value","Ethnic Group: Asian/Asian British: Indian; measures: Value","Ethnic Group: Asian/Asian British: Pakistani; measures: Value","Ethnic Group: Asian/Asian British: Bangladeshi; measures: Value","Ethnic Group: Asian/Asian British: Chinese; measures: Value","Ethnic Group: Asian/Asian British: Other Asian; measures: Value","Ethnic Group: Black/African/Caribbean/Black British: African; measures: Value","Ethnic Group: Black/African/Caribbean/Black British: Caribbean; measures: Value","Ethnic Group: Black/African/Caribbean/Black British: Other Black; measures: Value","Ethnic Group: Other ethnic group: Arab; measures: Value","Ethnic Group: Other ethnic group: Any other ethnic group; measures: Value","Ethnic Group:White:English/Welsh/Scottish/Northern Irish/British:value%","EthnicGroup:White:Irish;measures:Value:value%","Ethnic Group:White:GypsyorIrishTraveller;measures: Value:value%","EthnicGroup:White:Other White;measures:Value:value%","Ethnic Group:Mixed/multipleethnic group:White and BlackCaribbean;measures:Value:value%","Ethnic Group:Mixed/multipleethnicgroup:WhiteandBlack African;measures:Value:value%","Ethnic Group: Mixed/multiple ethnic group: White and Asian; measures: Value:value%","Ethnic Group: Mixed/multiple ethnic group: Other Mixed; measures: Value:value%","Ethnic Group: Asian/Asian British: Indian; measures: Value:value%","Ethnic Group: Asian/Asian British: Pakistani; measures: Value:value%","Ethnic Group: Asian/Asian British: Bangladeshi; measures: Value:value%","Ethnic Group: Asian/Asian British: Chinese; measures: Value:value%","Ethnic Group: Asian/Asian British: Other Asian; measures: Value:value%","Ethnic Group: Black/African/Caribbean/Black British: African; measures: Value:value%","Ethnic Group: Black/African/Caribbean/Black British: Caribbean; measures: Value:value%","Ethnic Group: Black/African/Caribbean/Black British: Other Black; measures: Value:value%","Ethnic Group: Other ethnic group: Arab; measures: Value:value%","Ethnic Group: Other ethnic group: Any other ethnic group; measures: Value:value%"
"E33019985","E01009445","E02001831",2011,321,281,5,0,7,5,0,1,2,5,4,1,0,0,2,8,0,0,0,87.5389408099688,1.55763239875389,0,2.18068535825545,1.55763239875389,0,0.311526479750779,0.623052959501558,1.55763239875389,1.24610591900312,0.311526479750779,0,0,0.623052959501558,2.49221183800623,0,0,0
"E33019986","E01009447","E02001831",2011,262,219,4,0,2,0,0,0,1,12,2,0,2,4,5,10,1,0,0,83.587786259542,1.52671755725191,0,0.763358778625954,0,0,0,0.381679389312977,4.58015267175572,0.763358778625954,0,0.763358778625954,1.52671755725191,1.90839694656489,3.81679389312977,0.381679389312977,0,0
"E33019986","E01009446","E02001831",2011,262,219,4,0,2,0,0,0,1,12,2,0,2,4,5,10,1,0,0,83.587786259542,1.52671755725191,0,0.763358778625954,0,0,0,0.381679389312977,4.58015267175572,0.763358778625954,0,0.763358778625954,1.52671755725191,1.90839694656489,3.81679389312977,0.381679389312977,0,0
"E33019987","E01009447","E02001831",2011,704,617,7,0,7,5,0,4,1,30,3,1,3,3,1,15,3,0,4,87.6420454545455,0.994318181818182,0,0.994318181818182,0.710227272727273,0,0.568181818181818,0.142045454545455,4.26136363636364,0.426136363636364,0.142045454545455,0.426136363636364,0.426136363636364,0.142045454545455,2.13068181818182,0.426136363636364,0,0.568181818181818
"E33019987","E01009445","E02001831",2011,704,617,7,0,7,5,0,4,1,30,3,1,3,3,1,15,3,0,4,87.6420454545455,0.994318181818182,0,0.994318181818182,0.710227272727273,0,0.568181818181818,0.142045454545455,4.26136363636364,0.426136363636364,0.142045454545455,0.426136363636364,0.426136363636364,0.142045454545455,2.13068181818182,0.426136363636364,0,0.568181818181818
"E33019987","E01009446","E02001831",2011,704,617,7,0,7,5,0,4,1,30,3,1,3,3,1,15,3,0,4,87.6420454545455,0.994318181818182,0,0.994318181818182,0.710227272727273,0,0.568181818181818,0.142045454545455,4.26136363636364,0.426136363636364,0.142045454545455,0.426136363636364,0.426136363636364,0.142045454545455,2.13068181818182,0.426136363636364,0,0.568181818181818
"E33019988","E01009452","E02001831",2011,364,307,5,0,5,5,0,0,1,19,2,0,1,0,3,11,3,0,2,84.3406593406593,1.37362637362637,0,1.37362637362637,1.37362637362637,0,0,0.274725274725275,5.21978021978022,0.54945054945055,0,0.274725274725275,0,0.824175824175824,3.02197802197802,0.824175824175824,0,0.54945054945055
"E33019988","E01009455","E02001831",2011,364,307,5,0,5,5,0,0,1,19,2,0,1,0,3,11,3,0,2,84.3406593406593,1.37362637362637,0,1.37362637362637,1.37362637362637,0,0,0.274725274725275,5.21978021978022,0.54945054945055,0,0.274725274725275,0,0.824175824175824,3.02197802197802,0.824175824175824,0,0.54945054945055
"E33019989","E01009447","E02001831",2011,534,467,1,0,14,5,0,1,3,9,11,2,0,6,1,13,1,0,0,87.4531835205993,0.187265917602996,0,2.62172284644195,0.936329588014981,0,0.187265917602996,0.561797752808989,1.68539325842697,2.05992509363296,0.374531835205993,0,1.12359550561798,0.187265917602996,2.43445692883895,0.187265917602996,0,0
"E33019989","E01009452","E02001831",2011,534,467,1,0,14,5,0,1,3,9,11,2,0,6,1,13,1,0,0,87.4531835205993,0.187265917602996,0,2.62172284644195,0.936329588014981,0,0.187265917602996,0.561797752808989,1.68539325842697,2.05992509363296,0.374531835205993,0,1.12359550561798,0.187265917602996,2.43445692883895,0.187265917602996,0,0
"E33019989","E01009448","E02001831",2011,534,467,1,0,14,5,0,1,3,9,11,2,0,6,1,13,1,0,0,87.4531835205993,0.187265917602996,0,2.62172284644195,0.936329588014981,0,0.187265917602996,0.561797752808989,1.68539325842697,2.05992509363296,0.374531835205993,0,1.12359550561798,0.187265917602996,2.43445692883895,0.187265917602996,0,0
"E33019990","E01009437","E02001832",2011,213,179,1,0,4,7,1,0,0,5,2,3,0,6,1,2,0,2,0,84.037558685446,0.469483568075117,0,1.87793427230047,3.28638497652582,0.469483568075117,0,0,2.34741784037559,0.938967136150235,1.40845070422535,0,2.8169014084507,0.469483568075117,0.938967136150235,0,0.938967136150235,0
"E33019991","E01009444","E02001832",2011,370,341,2,0,4,2,0,3,0,7,3,0,0,1,4,2,0,0,1,92.1621621621622,0.540540540540541,0,1.08108108108108,0.540540540540541,0,0.810810810810811,0,1.89189189189189,0.810810810810811,0,0,0.27027027027027,1.08108108108108,0.540540540540541,0,0,0.27027027027027
"E33019992","E01009454","E02001832",2011,282,249,2,0,5,0,0,1,1,9,1,0,2,4,2,5,1,0,0,88.2978723404255,0.709219858156028,0,1.77304964539007,0,0,0.354609929078014,0.354609929078014,3.19148936170213,0.354609929078014,0,0.709219858156028,1.41843971631206,0.709219858156028,1.77304964539007,0.354609929078014,0,0
"E33019992","E01009435","E02001832",2011,282,249,2,0,5,0,0,1,1,9,1,0,2,4,2,5,1,0,0,88.2978723404255,0.709219858156028,0,1.77304964539007,0,0,0.354609929078014,0.354609929078014,3.19148936170213,0.354609929078014,0,0.709219858156028,1.41843971631206,0.709219858156028,1.77304964539007,0.354609929078014,0,0
"E33019993","E01009432","E02001832",2011,3177,2400,62,0,60,23,3,7,10,236,75,11,20,50,63,95,30,18,14,75.5429650613787,1.95152659741895,0,1.88857412653447,0.723953415171546,0.0944287063267233,0.220333648095688,0.314762354422411,7.4283915643689,2.36071765816808,0.346238589864652,0.629524708844822,1.57381177211206,1.98300283286119,2.9902423670129,0.944287063267233,0.56657223796034,0.440667296191375
"E33019994","E01009437","E02001832",2011,381,309,16,0,13,7,1,3,1,10,3,0,1,2,1,10,3,0,1,81.1023622047244,4.1994750656168,0,3.41207349081365,1.83727034120735,0.26246719160105,0.78740157480315,0.26246719160105,2.6246719160105,0.78740157480315,0,0.26246719160105,0.5249343832021,0.26246719160105,2.6246719160105,0.78740157480315,0,0.26246719160105
"E33019995","E01009435","E02001832",2011,327,274,6,0,5,3,0,1,0,10,3,2,2,4,1,12,4,0,0,83.7920489296636,1.8348623853211,0,1.52905198776758,0.91743119266055,0,0.305810397553517,0,3.05810397553517,0.91743119266055,0.611620795107034,0.611620795107034,1.22324159021407,0.305810397553517,3.6697247706422,1.22324159021407,0,0
"E33019995","E01009437","E02001832",2011,327,274,6,0,5,3,0,1,0,10,3,2,2,4,1,12,4,0,0,83.7920489296636,1.8348623853211,0,1.52905198776758,0.91743119266055,0,0.305810397553517,0,3.05810397553517,0.91743119266055,0.611620795107034,0.611620795107034,1.22324159021407,0.305810397553517,3.6697247706422,1.22324159021407,0,0
"E33019996","E01009467","E02001833",2011,329,280,6,0,1,9,2,1,0,10,3,1,2,1,7,3,2,0,1,85.1063829787234,1.82370820668693,0,0.303951367781155,2.7355623100304,0.60790273556231,0.303951367781155,0,3.03951367781155,0.911854103343465,0.303951367781155,0.60790273556231,0.303951367781155,2.12765957446809,0.911854103343465,0.60790273556231,0,0.303951367781155
"E33019996","E01009465","E02001833",2011,329,280,6,0,1,9,2,1,0,10,3,1,2,1,7,3,2,0,1,85.1063829787234,1.82370820668693,0,0.303951367781155,2.7355623100304,0.60790273556231,0.303951367781155,0,3.03951367781155,0.911854103343465,0.303951367781155,0.60790273556231,0.303951367781155,2.12765957446809,0.911854103343465,0.60790273556231,0,0.303951367781155
"E33019997","E01009221","E02001833",2011,345,280,4,0,7,3,0,2,0,23,1,2,4,4,1,11,1,0,2,81.1594202898551,1.15942028985507,0,2.02898550724638,0.869565217391304,0,0.579710144927536,0,6.66666666666667,0.289855072463768,0.579710144927536,1.15942028985507,1.15942028985507,0.289855072463768,3.18840579710145,0.289855072463768,0,0.579710144927536
"E33019998","E01009464","E02001833",2011,292,241,2,0,9,4,0,1,0,10,7,2,2,3,0,6,1,0,4,82.5342465753425,0.684931506849315,0,3.08219178082192,1.36986301369863,0,0.342465753424658,0,3.42465753424658,2.3972602739726,0.684931506849315,0.684931506849315,1.02739726027397,0,2.05479452054794,0.342465753424658,0,1.36986301369863
"E33019998","E01009465","E02001833",2011,292,241,2,0,9,4,0,1,0,10,7,2,2,3,0,6,1,0,4,82.5342465753425,0.684931506849315,0,3.08219178082192,1.36986301369863,0,0.342465753424658,0,3.42465753424658,2.3972602739726,0.684931506849315,0.684931506849315,1.02739726027397,0,2.05479452054794,0.342465753424658,0,1.36986301369863
"E33019999","E01009221","E02001833",2011,352,298,4,0,3,9,0,1,2,10,5,2,0,6,4,7,1,0,0,84.6590909090909,1.13636363636364,0,0.852272727272727,2.55681818181818,0,0.284090909090909,0.568181818181818,2.84090909090909,1.42045454545455,0.568181818181818,0,1.70454545454545,1.13636363636364,1.98863636363636,0.284090909090909,0,0
"E33019999","E01009465","E02001833",2011,352,298,4,0,3,9,0,1,2,10,5,2,0,6,4,7,1,0,0,84.6590909090909,1.13636363636364,0,0.852272727272727,2.55681818181818,0,0.284090909090909,0.568181818181818,2.84090909090909,1.42045454545455,0.568181818181818,0,1.70454545454545,1.13636363636364,1.98863636363636,0.284090909090909,0,0
"E33020000","E01009220","E02001834",2011,576,496,8,0,3,8,2,2,1,22,4,4,3,2,1,16,3,0,1,86.1111111111111,1.38888888888889,0,0.520833333333333,1.38888888888889,0.347222222222222,0.347222222222222,0.173611111111111,3.81944444444444,0.694444444444444,0.694444444444444,0.520833333333333,0.347222222222222,0.173611111111111,2.77777777777778,0.520833333333333,0,0.173611111111111
"E33020000","E01009233","E02001834",2011,576,496,8,0,3,8,2,2,1,22,4,4,3,2,1,16,3,0,1,86.1111111111111,1.38888888888889,0,0.520833333333333,1.38888888888889,0.347222222222222,0.347222222222222,0.173611111111111,3.81944444444444,0.694444444444444,0.694444444444444,0.520833333333333,0.347222222222222,0.173611111111111,2.77777777777778,0.520833333333333,0,0.173611111111111
"E33020000","E01009224","E02001834",2011,576,496,8,0,3,8,2,2,1,22,4,4,3,2,1,16,3,0,1,86.1111111111111,1.38888888888889,0,0.520833333333333,1.38888888888889,0.347222222222222,0.347222222222222,0.173611111111111,3.81944444444444,0.694444444444444,0.694444444444444,0.520833333333333,0.347222222222222,0.173611111111111,2.77777777777778,0.520833333333333,0,0.173611111111111
"E33020000","E01009222","E02001834",2011,576,496,8,0,3,8,2,2,1,22,4,4,3,2,1,16,3,0,1,86.1111111111111,1.38888888888889,0,0.520833333333333,1.38888888888889,0.347222222222222,0.347222222222222,0.173611111111111,3.81944444444444,0.694444444444444,0.694444444444444,0.520833333333333,0.347222222222222,0.173611111111111,2.77777777777778,0.520833333333333,0,0.173611111111111
"E33020001","E01009471","E02001835",2011,288,231,5,0,17,1,0,0,1,8,3,8,0,4,6,2,1,0,1,80.2083333333333,1.73611111111111,0,5.90277777777778,0.347222222222222,0,0,0.347222222222222,2.77777777777778,1.04166666666667,2.77777777777778,0,1.38888888888889,2.08333333333333,0.694444444444444,0.347222222222222,0,0.347222222222222
"E33020002","E01009453","E02001835",2011,566,486,7,0,9,2,0,3,2,16,2,6,14,5,3,5,0,1,5,85.8657243816254,1.23674911660777,0,1.59010600706714,0.353356890459364,0,0.530035335689046,0.353356890459364,2.82685512367491,0.353356890459364,1.06007067137809,2.47349823321555,0.88339222614841,0.530035335689046,0.88339222614841,0,0.176678445229682,0.88339222614841
"E33020002","E01009449","E02001835",2011,566,486,7,0,9,2,0,3,2,16,2,6,14,5,3,5,0,1,5,85.8657243816254,1.23674911660777,0,1.59010600706714,0.353356890459364,0,0.530035335689046,0.353356890459364,2.82685512367491,0.353356890459364,1.06007067137809,2.47349823321555,0.88339222614841,0.530035335689046,0.88339222614841,0,0.176678445229682,0.88339222614841
"E33020002","E01009451","E02001835",2011,566,486,7,0,9,2,0,3,2,16,2,6,14,5,3,5,0,1,5,85.8657243816254,1.23674911660777,0,1.59010600706714,0.353356890459364,0,0.530035335689046,0.353356890459364,2.82685512367491,0.353356890459364,1.06007067137809,2.47349823321555,0.88339222614841,0.530035335689046,0.88339222614841,0,0.176678445229682,0.88339222614841
"E33020003","E01009471","E02001835",2011,272,224,5,0,10,1,2,2,0,12,3,0,0,1,4,5,1,0,2,82.3529411764706,1.83823529411765,0,3.67647058823529,0.367647058823529,0.735294117647059,0.735294117647059,0,4.41176470588235,1.10294117647059,0,0,0.367647058823529,1.47058823529412,1.83823529411765,0.367647058823529,0,0.735294117647059
"E33020003","E01009466","E02001835",2011,272,224,5,0,10,1,2,2,0,12,3,0,0,1,4,5,1,0,2,82.3529411764706,1.83823529411765,0,3.67647058823529,0.367647058823529,0.735294117647059,0.735294117647059,0,4.41176470588235,1.10294117647059,0,0,0.367647058823529,1.47058823529412,1.83823529411765,0.367647058823529,0,0.735294117647059
"E33020004","E01009466","E02001835",2011,357,324,5,0,7,1,0,2,1,3,5,0,1,2,0,5,0,1,0,90.7563025210084,1.40056022408964,0,1.96078431372549,0.280112044817927,0,0.560224089635854,0.280112044817927,0.840336134453782,1.40056022408964,0,0.280112044817927,0.560224089635854,0,1.40056022408964,0,0.280112044817927,0
"E33020005","E01009449","E02001835",2011,506,417,8,0,5,3,1,3,2,22,10,8,1,5,3,11,7,0,0,82.4110671936759,1.58102766798419,0,0.988142292490119,0.592885375494071,0.197628458498024,0.592885375494071,0.395256916996047,4.34782608695652,1.97628458498024,1.58102766798419,0.197628458498024,0.988142292490119,0.592885375494071,2.17391304347826,1.38339920948617,0,0
"E33020006","E01009451","E02001835",2011,450,382,7,0,13,4,0,6,1,4,2,1,4,3,2,13,4,4,0,84.8888888888889,1.55555555555556,0,2.88888888888889,0.888888888888889,0,1.33333333333333,0.222222222222222,0.888888888888889,0.444444444444444,0.222222222222222,0.888888888888889,0.666666666666667,0.444444444444444,2.88888888888889,0.888888888888889,0.888888888888889,0
"E33020007","E01009472","E02001836",2011,370,313,17,1,1,1,0,0,2,10,3,0,2,4,2,10,1,0,3,84.5945945945946,4.5945945945946,0.27027027027027,0.27027027027027,0.27027027027027,0,0,0.540540540540541,2.7027027027027,0.810810810810811,0,0.540540540540541,1.08108108108108,0.540540540540541,2.7027027027027,0.27027027027027,0,0.810810810810811
"E33020007","E01009474","E02001836",2011,370,313,17,1,1,1,0,0,2,10,3,0,2,4,2,10,1,0,3,84.5945945945946,4.5945945945946,0.27027027027027,0.27027027027027,0.27027027027027,0,0,0.540540540540541,2.7027027027027,0.810810810810811,0,0.540540540540541,1.08108108108108,0.540540540540541,2.7027027027027,0.27027027027027,0,0.810810810810811
"E33020007","E01009470","E02001836",2011,370,313,17,1,1,1,0,0,2,10,3,0,2,4,2,10,1,0,3,84.5945945945946,4.5945945945946,0.27027027027027,0.27027027027027,0.27027027027027,0,0,0.540540540540541,2.7027027027027,0.810810810810811,0,0.540540540540541,1.08108108108108,0.540540540540541,2.7027027027027,0.27027027027027,0,0.810810810810811
"E33020008","E01009472","E02001836",2011,309,215,21,0,11,8,0,3,0,20,7,1,1,4,2,12,2,0,2,69.57928802589,6.79611650485437,0,3.55987055016181,2.58899676375405,0,0.970873786407767,0,6.47249190938511,2.26537216828479,0.323624595469256,0.323624595469256,1.29449838187702,0.647249190938511,3.88349514563107,0.647249190938511,0,0.647249190938511
"E33020008","E01009135","E02001836",2011,309,215,21,0,11,8,0,3,0,20,7,1,1,4,2,12,2,0,2,69.57928802589,6.79611650485437,0,3.55987055016181,2.58899676375405,0,0.970873786407767,0,6.47249190938511,2.26537216828479,0.323624595469256,0.323624595469256,1.29449838187702,0.647249190938511,3.88349514563107,0.647249190938511,0,0.647249190938511
"E33020008","E01009473","E02001836",2011,309,215,21,0,11,8,0,3,0,20,7,1,1,4,2,12,2,0,2,69.57928802589,6.79611650485437,0,3.55987055016181,2.58899676375405,0,0.970873786407767,0,6.47249190938511,2.26537216828479,0.323624595469256,0.323624595469256,1.29449838187702,0.647249190938511,3.88349514563107,0.647249190938511,0,0.647249190938511
"E33020009","E01009469","E02001836",2011,263,220,3,0,2,0,0,1,0,12,7,3,3,3,1,5,0,1,2,83.6501901140685,1.14068441064639,0,0.760456273764259,0,0,0.380228136882129,0,4.56273764258555,2.6615969581749,1.14068441064639,1.14068441064639,1.14068441064639,0.380228136882129,1.90114068441065,0,0.380228136882129,0.760456273764259
"E33020009","E01009470","E02001836",2011,263,220,3,0,2,0,0,1,0,12,7,3,3,3,1,5,0,1,2,83.6501901140685,1.14068441064639,0,0.760456273764259,0,0,0.380228136882129,0,4.56273764258555,2.6615969581749,1.14068441064639,1.14068441064639,1.14068441064639,0.380228136882129,1.90114068441065,0,0.380228136882129,0.760456273764259
"E33020010","E01009474","E02001836",2011,306,268,6,0,5,2,0,0,0,7,9,0,0,0,1,6,1,1,0,87.5816993464052,1.96078431372549,0,1.63398692810458,0.65359477124183,0,0,0,2.2875816993464,2.94117647058824,0,0,0,0.326797385620915,1.96078431372549,0.326797385620915,0.326797385620915,0
"E33020010","E01009472","E02001836",2011,306,268,6,0,5,2,0,0,0,7,9,0,0,0,1,6,1,1,0,87.5816993464052,1.96078431372549,0,1.63398692810458,0.65359477124183,0,0,0,2.2875816993464,2.94117647058824,0,0,0,0.326797385620915,1.96078431372549,0.326797385620915,0.326797385620915,0
"E33020011","E01009473","E02001836",2011,1444,1102,17,0,26,24,0,4,3,124,27,12,12,21,14,33,20,1,4,76.3157894736842,1.17728531855956,0,1.8005540166205,1.66204986149584,0,0.277008310249307,0.207756232686981,8.58725761772853,1.86980609418283,0.831024930747922,0.831024930747922,1.45429362880886,0.969529085872576,2.28531855955679,1.38504155124654,0.0692520775623269,0.277008310249307
"E33020011","E01009469","E02001836",2011,1444,1102,17,0,26,24,0,4,3,124,27,12,12,21,14,33,20,1,4,76.3157894736842,1.17728531855956,0,1.8005540166205,1.66204986149584,0,0.277008310249307,0.207756232686981,8.58725761772853,1.86980609418283,0.831024930747922,0.831024930747922,1.45429362880886,0.969529085872576,2.28531855955679,1.38504155124654,0.0692520775623269,0.277008310249307
"E33020012","E01009133","E02001837",2011,654,528,18,0,13,8,0,1,1,18,9,3,3,11,8,19,13,0,1,80.7339449541284,2.75229357798165,0,1.98776758409786,1.22324159021407,0,0.152905198776758,0.152905198776758,2.75229357798165,1.37614678899083,0.458715596330275,0.458715596330275,1.68195718654434,1.22324159021407,2.90519877675841,1.98776758409786,0,0.152905198776758
"E33020012","E01009134","E02001837",2011,654,528,18,0,13,8,0,1,1,18,9,3,3,11,8,19,13,0,1,80.7339449541284,2.75229357798165,0,1.98776758409786,1.22324159021407,0,0.152905198776758,0.152905198776758,2.75229357798165,1.37614678899083,0.458715596330275,0.458715596330275,1.68195718654434,1.22324159021407,2.90519877675841,1.98776758409786,0,0.152905198776758
"E33020012","E01009131","E02001837",2011,654,528,18,0,13,8,0,1,1,18,9,3,3,11,8,19,13,0,1,80.7339449541284,2.75229357798165,0,1.98776758409786,1.22324159021407,0,0.152905198776758,0.152905198776758,2.75229357798165,1.37614678899083,0.458715596330275,0.458715596330275,1.68195718654434,1.22324159021407,2.90519877675841,1.98776758409786,0,0.152905198776758
"E33020012","E01009130","E02001837",2011,654,528,18,0,13,8,0,1,1,18,9,3,3,11,8,19,13,0,1,80.7339449541284,2.75229357798165,0,1.98776758409786,1.22324159021407,0,0.152905198776758,0.152905198776758,2.75229357798165,1.37614678899083,0.458715596330275,0.458715596330275,1.68195718654434,1.22324159021407,2.90519877675841,1.98776758409786,0,0.152905198776758
"E33020013","E01009128","E02001837",2011,357,263,3,0,14,9,0,0,0,13,14,6,1,8,4,15,2,0,5,73.6694677871149,0.840336134453782,0,3.92156862745098,2.52100840336134,0,0,0,3.64145658263305,3.92156862745098,1.68067226890756,0.280112044817927,2.24089635854342,1.12044817927171,4.20168067226891,0.560224089635854,0,1.40056022408964
"E33020013","E01009131","E02001837",2011,357,263,3,0,14,9,0,0,0,13,14,6,1,8,4,15,2,0,5,73.6694677871149,0.840336134453782,0,3.92156862745098,2.52100840336134,0,0,0,3.64145658263305,3.92156862745098,1.68067226890756,0.280112044817927,2.24089635854342,1.12044817927171,4.20168067226891,0.560224089635854,0,1.40056022408964
"E33020013","E01009127","E02001837",2011,357,263,3,0,14,9,0,0,0,13,14,6,1,8,4,15,2,0,5,73.6694677871149,0.840336134453782,0,3.92156862745098,2.52100840336134,0,0,0,3.64145658263305,3.92156862745098,1.68067226890756,0.280112044817927,2.24089635854342,1.12044817927171,4.20168067226891,0.560224089635854,0,1.40056022408964
"E33020014","E01009137","E02001837",2011,337,267,2,0,6,6,0,4,2,4,15,0,4,6,2,13,3,1,2,79.2284866468843,0.593471810089021,0,1.78041543026706,1.78041543026706,0,1.18694362017804,0.593471810089021,1.18694362017804,4.45103857566766,0,1.18694362017804,1.78041543026706,0.593471810089021,3.85756676557863,0.890207715133531,0.29673590504451,0.593471810089021
"E33020014","E01009134","E02001837",2011,337,267,2,0,6,6,0,4,2,4,15,0,4,6,2,13,3,1,2,79.2284866468843,0.593471810089021,0,1.78041543026706,1.78041543026706,0,1.18694362017804,0.593471810089021,1.18694362017804,4.45103857566766,0,1.18694362017804,1.78041543026706,0.593471810089021,3.85756676557863,0.890207715133531,0.29673590504451,0.593471810089021
"E33020015","E01009440","E02001838",2011,383,340,12,0,7,1,0,1,0,8,2,0,1,3,0,6,1,1,0,88.7728459530026,3.1331592689295,0,1.82767624020888,0.261096605744125,0,0.261096605744125,0,2.088772845953,0.522193211488251,0,0.261096605744125,0.783289817232376,0,1.56657963446475,0.261096605744125,0.261096605744125,0
"E33020015","E01009436","E02001838",2011,383,340,12,0,7,1,0,1,0,8,2,0,1,3,0,6,1,1,0,88.7728459530026,3.1331592689295,0,1.82767624020888,0.261096605744125,0,0.261096605744125,0,2.088772845953,0.522193211488251,0,0.261096605744125,0.783289817232376,0,1.56657963446475,0.261096605744125,0.261096605744125,0
"E33020016","E01009438","E02001838",2011,280,255,7,0,3,0,0,0,0,11,1,0,0,0,1,0,1,1,0,91.0714285714286,2.5,0,1.07142857142857,0,0,0,0,3.92857142857143,0.357142857142857,0,0,0,0.357142857142857,0,0.357142857142857,0.357142857142857,0
"E33020016","E01009436","E02001838",2011,280,255,7,0,3,0,0,0,0,11,1,0,0,0,1,0,1,1,0,91.0714285714286,2.5,0,1.07142857142857,0,0,0,0,3.92857142857143,0.357142857142857,0,0,0,0.357142857142857,0,0.357142857142857,0.357142857142857,0
"E33020017","E01009440","E02001838",2011,281,236,5,0,2,2,2,1,2,9,4,2,0,6,0,10,0,0,0,83.9857651245552,1.77935943060498,0,0.711743772241993,0.711743772241993,0.711743772241993,0.355871886120996,0.711743772241993,3.20284697508897,1.42348754448399,0.711743772241993,0,2.13523131672598,0,3.55871886120996,0,0,0
"E33020018","E01009450","E02001838",2011,367,338,10,0,4,0,0,3,0,1,2,0,0,0,2,4,0,1,2,92.0980926430518,2.72479564032698,0,1.08991825613079,0,0,0.817438692098093,0,0.272479564032698,0.544959128065395,0,0,0,0.544959128065395,1.08991825613079,0,0.272479564032698,0.544959128065395
"E33020018","E01009434","E02001838",2011,367,338,10,0,4,0,0,3,0,1,2,0,0,0,2,4,0,1,2,92.0980926430518,2.72479564032698,0,1.08991825613079,0,0,0.817438692098093,0,0.272479564032698,0.544959128065395,0,0,0,0.544959128065395,1.08991825613079,0,0.272479564032698,0.544959128065395
"E33020019","E01009225","E02001839",2011,365,316,0,0,5,2,0,3,0,14,2,3,2,0,1,15,2,0,0,86.5753424657534,0,0,1.36986301369863,0.547945205479452,0,0.821917808219178,0,3.83561643835616,0.547945205479452,0.821917808219178,0.547945205479452,0,0.273972602739726,4.10958904109589,0.547945205479452,0,0
"E33020019","E01009223","E02001839",2011,365,316,0,0,5,2,0,3,0,14,2,3,2,0,1,15,2,0,0,86.5753424657534,0,0,1.36986301369863,0.547945205479452,0,0.821917808219178,0,3.83561643835616,0.547945205479452,0.821917808219178,0.547945205479452,0,0.273972602739726,4.10958904109589,0.547945205479452,0,0
"E33020019","E01009228","E02001839",2011,365,316,0,0,5,2,0,3,0,14,2,3,2,0,1,15,2,0,0,86.5753424657534,0,0,1.36986301369863,0.547945205479452,0,0.821917808219178,0,3.83561643835616,0.547945205479452,0.821917808219178,0.547945205479452,0,0.273972602739726,4.10958904109589,0.547945205479452,0,0
"E33020020","E01009227","E02001839",2011,328,255,4,0,8,4,1,2,0,16,2,2,10,11,2,10,0,0,1,77.7439024390244,1.21951219512195,0,2.4390243902439,1.21951219512195,0.304878048780488,0.609756097560976,0,4.8780487804878,0.609756097560976,0.609756097560976,3.04878048780488,3.35365853658537,0.609756097560976,3.04878048780488,0,0,0.304878048780488
"E33020020","E01009228","E02001839",2011,328,255,4,0,8,4,1,2,0,16,2,2,10,11,2,10,0,0,1,77.7439024390244,1.21951219512195,0,2.4390243902439,1.21951219512195,0.304878048780488,0.609756097560976,0,4.8780487804878,0.609756097560976,0.609756097560976,3.04878048780488,3.35365853658537,0.609756097560976,3.04878048780488,0,0,0.304878048780488
"E33020021","E01009223","E02001839",2011,254,234,1,0,4,1,0,0,0,1,0,2,1,2,1,4,0,0,3,92.1259842519685,0.393700787401575,0,1.5748031496063,0.393700787401575,0,0,0,0.393700787401575,0,0.78740157480315,0.393700787401575,0.78740157480315,0.393700787401575,1.5748031496063,0,0,1.18110236220472
"E33020022","E01009228","E02001839",2011,310,246,16,0,9,3,0,0,0,7,2,1,2,2,3,15,1,0,3,79.3548387096774,5.16129032258065,0,2.90322580645161,0.967741935483871,0,0,0,2.25806451612903,0.645161290322581,0.32258064516129,0.645161290322581,0.645161290322581,0.967741935483871,4.83870967741935,0.32258064516129,0,0.967741935483871
